Date,Average of uwind0,Average of uwind1,Average of uwind2,Average of uwind3,Average of uwind4,Average of uwind5,Average of uwind6,Average of uwind7,Average of uwind8,Average of uwind9,Average of uwind10,Average of uwind11,Average of uwind12,Average of uwind13,Average of uwind14,Average of uwind15,Average of uwind16,Average of uwind17,Average of uwind18,Average of uwind19,Average of uwind20,Average of uwind21,Average of uwind22,Average of uwind23,Average of uwind24,Average of uwind25,Average of uwind26,Average of uwind27,Average of uwind28,Average of uwind29,Average of uwind30,Average of uwind31,Average of uwind32,Average of uwind33,Average of uwind34,Average of uwind35
1/6/2019,-0.847727274,-0.692272723,-0.633181824,-0.651818193,-0.870000013,-0.748636376,-0.656363635,-0.592272725,-0.679090898,-0.610454539,-0.603181821,-0.511818174,-0.37590909,-0.390909092,-0.456363642,-0.364090907,-0.307727254,-0.22954546,-0.18409091,-0.048181824,-0.404545459,-0.194545466,-0.023181813,0.194545463,-0.455909092,-0.179090912,0.004545455,0.127727276,-0.23772726,-0.045454544,0.075000008,0.124545456,0.052727273,0.136818193,0.19363636,0.246363633
1/7/2019,-2.585714281,-2.278571424,-2.126666665,-2.100476177,-2.476666666,-2.232857148,-2.035238079,-1.925714286,-2.225238102,-2.029523801,-1.880952378,-1.715714267,-1.89999999,-1.768095221,-1.714285694,-1.685238096,-1.778571444,-1.719999997,-1.736666679,-1.76238096,-1.912857155,-1.718095244,-1.748095238,-1.786666666,-2.078095237,-1.79523808,-1.779523808,-1.810476182,-2.065238087,-1.886666685,-1.82619047,-1.84619048,-1.959999996,-1.904761897,-1.878095238,-1.908095238
1/8/2019,-0.388636365,-0.253636355,-0.212727272,-0.197272719,-0.214545456,-0.154090913,-0.154999993,-0.117727278,0.044545453,3.22E-09,-0.11863636,-0.091818193,0.385454543,0.248181815,-0.014999998,-0.270000001,0.454545451,0.333636367,-0.095454543,-0.604999999,0.370454553,0.454545462,-0.082727274,-0.630909085,0.283181821,0.395000004,0.049999977,-0.252272718,0.279545444,0.207727275,0.025454519,-0.065000018,0.437272725,0.125454544,-0.171818202,-0.303181811
1/9/2019,2.008571432,2.001428594,1.956666675,1.939047615,2.144761909,2.06333335,1.899999986,1.993333341,2.593809508,2.301904758,1.830952378,1.914285712,3.273809547,2.764761885,2.089999988,1.949523821,3.322857176,3.229047611,2.74333334,2.398095261,3.150952379,3.50380952,3.217619078,3.021428568,3.062857145,3.432857184,3.309523821,3.155714308,3.235238121,3.332857155,3.260476203,3.20190474,3.645714306,3.429523797,3.222380945,3.229523818
1/10/2019,0.816086968,0.66695654,0.568695642,0.526956529,0.741304344,0.615652159,0.482173905,0.558695654,1.018695658,0.796956496,0.457826098,0.526956527,1.485652164,1.123913025,0.6773913,0.673478265,1.497391298,1.490869562,1.270000006,1.205652172,1.388260861,1.667826091,1.670434779,1.743913048,1.367826102,1.622173916,1.657826095,1.6521739,1.563913067,1.624347824,1.591304342,1.572608695,1.934347832,1.773043477,1.62695651,1.719565205
1/11/2019,-2.331363622,-2.134545447,-2.012727271,-1.998636357,-2.366363623,-2.166818194,-1.967272723,-1.907272725,-2.348636333,-2.114090913,-1.862727274,-1.743181813,-2.328181794,-2.07999999,-1.788636377,-1.489999991,-2.275000002,-2.079545448,-1.6490909,-1.125000008,-2.356818186,-2.189090917,-1.629545439,-1.047272738,-2.45909093,-2.172727291,-1.732727273,-1.404545465,-2.367272729,-2.000454559,-1.67136363,-1.567272734,-2.347727295,-1.867727281,-1.458181828,-1.325909091
1/12/2019,-3.72,-3.260476201,-3.002857132,-2.944285705,-3.528095241,-3.15952383,-2.850000001,-2.717142859,-3.240476168,-2.911428566,-2.613809529,-2.40571432,-2.902380953,-2.622857128,-2.401428574,-2.246190472,-2.725714295,-2.588571421,-2.393809522,-2.171904743,-2.853809484,-2.64761906,-2.41714286,-2.17190476,-3.001904765,-2.637619042,-2.389999994,-2.228571419,-2.92095241,-2.546190461,-2.276190477,-2.204761899,-2.848571427,-2.485714284,-2.209999991,-2.240476205
1/13/2019,0.017826079,0.318260877,0.452608712,0.476086959,0.179565209,0.385652182,0.526521746,0.577826073,0.380000002,0.518260864,0.616521718,0.689130455,0.625652147,0.705652157,0.729130433,0.73913044,0.724782598,0.762173896,0.767391316,0.785217382,0.663478285,0.767826084,0.791304343,0.8395652,0.607826096,0.820869569,0.921304358,0.986521741,0.639130447,0.896521742,1.086956539,1.141739152,0.627826104,0.937391297,1.186086971,1.152173873
1/14/2019,1.461818175,1.380909095,1.311818179,1.274999993,1.439090907,1.330909082,1.21772727,1.204090904,1.520454542,1.364090909,1.161818193,1.114999991,1.664545473,1.45454545,1.209090905,1.133636361,1.635454523,1.596363627,1.422272711,1.294090899,1.602272739,1.689999992,1.578181811,1.485454545,1.595909085,1.627727264,1.531363639,1.439545456,1.624090914,1.536363627,1.415909106,1.361818199,1.759090918,1.550454539,1.383636373,1.433181821
1/15/2019,-0.207727286,-0.12636363,-0.100909087,-0.135909098,-0.333636368,-0.238636359,-0.160909092,-0.025909094,-0.059090905,-0.03318182,-0.112272731,0.081363632,0.412272731,0.304090904,0.119090903,0.285454549,0.480909085,0.597727273,0.624545461,0.811363637,0.301818184,0.681363644,0.932727263,1.248636367,0.17,0.6240909,0.86909091,1.008636368,0.373636361,0.674545456,0.833181814,0.864090909,0.709545454,0.84136364,0.937272732,1.038636367
1/16/2019,-1.170909098,-0.986363631,-0.882727276,-0.878181821,-1.169545461,-1.005454554,-0.860454553,-0.754545457,-0.97545454,-0.844999991,-0.762727275,-0.594545453,-0.684999998,-0.620909086,-0.568636353,-0.287272718,-0.601363643,-0.433181814,-0.147727273,0.298636363,-0.709090905,-0.444090911,0.069545455,0.653636361,-0.765909088,-0.387272728,0.060454544,0.39090909,-0.491818177,-0.117272724,0.195909087,0.318181815,-0.215909093,0.152272728,0.458636362,0.605454555
1/17/2019,-1.726956539,-1.486521734,-1.338695676,-1.304347813,-1.635217366,-1.434782614,-1.255652174,-1.198260872,-1.537826076,-1.332173918,-1.118695656,-1.020434781,-1.446086963,-1.238260873,-1.003478261,-0.770000002,-1.359130424,-1.21173912,-0.864347818,-0.433478255,-1.392173904,-1.296521749,-0.829565216,-0.334782604,-1.402608676,-1.226086938,-0.853043471,-0.556956514,-1.228695646,-0.98086956,-0.726956511,-0.6147826,-1.118695647,-0.786086954,-0.501739124,-0.398695655
1/18/2019,-0.519130431,-0.380869568,-0.309999993,-0.292173922,-0.425652168,-0.320869557,-0.251304348,-0.164347835,-0.181739133,-0.142608696,-0.165652182,-0.050869565,0.156521736,0.115217396,0.025652166,0.126956519,0.236956525,0.306086964,0.354347841,0.506086958,0.162608699,0.35391306,0.549565222,0.798260877,0.143478267,0.383043497,0.578260874,0.716086949,0.353043472,0.52956523,0.65391305,0.70869565,0.61652174,0.707826079,0.76782609,0.815217396
1/19/2019,-1.159130437,-0.814782604,-0.624347833,-0.59130434,-1.099130438,-0.811304342,-0.546521739,-0.546086953,-1.166086943,-0.822608702,-0.418260869,-0.380869577,-1.320000004,-0.909130435,-0.430869569,-0.180869572,-1.253913053,-1.06869565,-0.57173912,-0.059565229,-1.240869572,-1.251304355,-0.732608698,-0.214347833,-1.245217375,-1.141304336,-0.73130435,-0.389565218,-1.149130439,-0.861304347,-0.532608702,-0.387826098,-1.217391302,-0.723913026,-0.303478277,-0.24130435
1/20/2019,5.208181712,4.804999888,4.516363503,4.40409077,4.919090805,4.61090897,4.299999847,4.490454422,5.402272617,4.889090809,4.117272567,4.33318173,6.311363555,5.489999886,4.45545444,4.343636223,6.266818015,6.20318176,5.534090794,5.111363538,6.006818115,6.614999861,6.299545256,6.129999887,5.918636241,6.524999903,6.430454422,6.272727164,6.228636257,6.433181725,6.379090748,6.324090725,6.888181697,6.587727108,6.26909082,6.229545333
1/21/2019,-0.839545459,-0.774090917,-0.752272732,-0.774999994,-0.860000005,-0.816818178,-0.797727268,-0.703181819,-0.601363641,-0.632727244,-0.754090929,-0.630000018,-0.198181823,-0.338636383,-0.534545449,-0.375454545,-0.142727257,-0.047727279,0.001818186,0.220909112,-0.258636332,0.035909089,0.32499999,0.68636363,-0.301818179,0.035,0.297727282,0.474545476,-0.045909075,0.177272734,0.319090919,0.373636363,0.309999992,0.401363615,0.468181813,0.595454558
1/22/2019,-6.231428578,-5.610476267,-5.226190476,-5.082857166,-5.74666667,-5.260952336,-4.859523853,-4.684285686,-5.32095237,-4.880952404,-4.449523812,-4.190476156,-4.905238106,-4.488095238,-4.112380947,-3.869523786,-4.644285747,-4.459523848,-4.095714297,-3.683333312,-4.776190497,-4.571904784,-4.138571444,-3.679047585,-4.940000012,-4.498095229,-4.065238135,-3.752857123,-4.850476163,-4.285238141,-3.821904784,-3.679523786,-4.867618981,-4.168571427,-3.600476203,-3.578095203
1/23/2019,-5.867727301,-5.25090915,-4.870909051,-4.7418182,-5.469090884,-4.991818163,-4.55545453,-4.574545486,-5.479999997,-4.90136359,-4.182272708,-4.181818231,-5.730909131,-4.989545486,-4.174090916,-4.058636419,-5.544545445,-5.413636332,-4.902272712,-4.556363648,-5.423636339,-5.709545455,-5.428636359,-5.238636391,-5.381363663,-5.622727237,-5.465909085,-5.293181834,-5.427272753,-5.451818212,-5.347272708,-5.268181776,-5.66045452,-5.435454501,-5.220909111,-5.211363622
1/24/2019,0.531999999,0.408999971,0.362999979,0.363999966,0.472499993,0.420499971,0.376500022,0.55150001,0.812499988,0.679500008,0.42550002,0.652000007,1.370500016,1.087500018,0.710999994,0.786000012,1.448000023,1.459000006,1.295999989,1.289000031,1.42700004,1.621999996,1.682999967,1.85099996,1.574999989,1.751500002,1.891499991,2.010499979,1.947000019,2.041500019,2.112499997,2.201,2.386999989,2.313999987,2.216499983,2.183999988
1/25/2019,0.404761905,0.50952383,0.521428567,0.488571435,0.400476192,0.458095239,0.468095227,0.554761909,0.665238098,0.61904763,0.465714294,0.58190476,1.083809544,0.906666657,0.654761905,0.740476194,1.128571428,1.192380956,1.137619059,1.223809521,0.963333333,1.298095242,1.443333345,1.650476189,0.836666671,1.244285704,1.413809519,1.49666669,0.99761904,1.259523799,1.386190493,1.402380945,1.286666666,1.399047603,1.488095244,1.580476192
1/26/2019,-2.693809543,-2.281904766,-2.070476191,-2.081904755,-2.761428578,-2.406666653,-2.089523829,-1.950476189,-2.517142869,-2.18761905,-1.915238097,-1.68904762,-2.141904797,-1.895714277,-1.70809523,-1.457142861,-2.003333343,-1.793809523,-1.521904772,-1.160952381,-2.206666664,-1.844761919,-1.446190474,-1.018571427,-2.410952379,-1.868095239,-1.49095239,-1.249047631,-2.206190481,-1.738571422,-1.420476195,-1.335714292,-1.937619038,-1.554761907,-1.255714286,-1.184761897
1/27/2019,-4.334000015,-3.838499987,-3.62300002,-3.631000024,-4.269999981,-3.873500001,-3.581999975,-3.243499982,-3.474000037,-3.294499993,-3.35250001,-2.87349999,-2.284999987,-2.411999989,-2.78499999,-2.586500025,-2.018499993,-1.854999995,-2.006500024,-1.939499986,-2.464500007,-1.664500002,-1.504500017,-1.244499988,-2.891500014,-1.829999992,-1.536000001,-1.445999996,-2.683500022,-1.93799997,-1.586000009,-1.575500002,-2.196499968,-1.794999984,-1.505499993,-1.441500017
1/28/2019,-1.241818201,-0.709090912,-0.463636355,-0.462272718,-1.129090892,-0.736818178,-0.45590909,-0.312272734,-0.721818176,-0.469545454,-0.338181819,-0.110909091,-0.138181816,-0.047272713,-0.05363636,0.220000005,0.028181815,0.232272716,0.449999988,0.845454546,-0.267272724,0.256363638,0.726818191,1.264090912,-0.574545448,0.182272744,0.640909089,0.916363635,-0.38045454,0.255909085,0.661363634,0.741818182,-0.079999991,0.437727273,0.85090908,1.000909085
1/29/2019,0.164761905,0.344285711,0.431428571,0.41952382,0.090000007,0.24571428,0.396190481,0.374285706,-0.037142865,0.164285706,0.405238096,0.409999994,-0.211904757,0.031904763,0.338571433,0.536666648,-0.209523795,-0.071904778,0.288571437,0.678095232,-0.205714289,-0.195714292,0.204285715,0.587619056,-0.231428571,-0.203333349,0.051428568,0.256666684,-0.220476179,-0.122380941,0.010476176,0.062857153,-0.273333331,-0.078571446,0.097619055,0.185714292
1/30/2019,-0.562500005,-0.521499989,-0.557000007,-0.624000003,-0.753000004,-0.709499998,-0.679500001,-0.610000001,-0.635000001,-0.643500011,-0.733500003,-0.6245,-0.366500003,-0.478499987,-0.657500005,-0.615500001,-0.350000012,-0.311999997,-0.402999998,-0.428000002,-0.520499995,-0.238499999,-0.234500002,-0.195500002,-0.695499998,-0.302999987,-0.227500001,-0.223000013,-0.632000009,-0.360499998,-0.240999991,-0.241999995,-0.462500004,-0.313000002,-0.200000007,-0.157000005
1/31/2019,-4.657619056,-4.020000004,-3.68761905,-3.652380966,-4.536666666,-4.023333391,-3.576666662,-3.419523818,-4.287619046,-3.794761885,-3.323809499,-3.042380957,-3.989047618,-3.540476192,-3.100952376,-2.687619033,-3.804761967,-3.50428575,-2.946190449,-2.275714294,-4.050476193,-3.653333335,-2.93523808,-2.174761909,-4.354285717,-3.615714288,-2.941428563,-2.474285715,-4.247619044,-3.383809522,-2.705714298,-2.520952385,-4.247619111,-3.210476195,-2.348095241,-2.229523794
2/1/2019,-3.719999985,-3.200000049,-2.94095238,-2.920476168,-3.612857158,-3.21952381,-2.881428593,-2.846190487,-3.563333372,-3.154761896,-2.718571424,-2.626666676,-3.561904731,-3.128095229,-2.692380928,-2.532380995,-3.448095282,-3.297142869,-2.974285727,-2.700952371,-3.574761896,-3.450952377,-3.196190471,-3.002857117,-3.828095271,-3.57809522,-3.411904766,-3.326666639,-3.980952382,-3.724761906,-3.557619044,-3.566190464,-4.138571444,-3.82476197,-3.557619038,-3.504285739
2/2/2019,-1.635000004,-1.442272721,-1.347727278,-1.327727266,-1.497272719,-1.38181817,-1.295909086,-1.272272709,-1.431363631,-1.330909096,-1.227272726,-1.187727252,-1.392272723,-1.288181791,-1.200454538,-1.198181822,-1.350000013,-1.332727281,-1.313636363,-1.325,-1.409999992,-1.360454548,-1.385909113,-1.439999992,-1.547727253,-1.445909075,-1.469999981,-1.51818182,-1.761363618,-1.635454557,-1.571363647,-1.607272718,-1.998636336,-1.798636397,-1.620454537,-1.629545432
2/3/2019,0.503809514,0.78380951,0.900952372,0.913809514,0.599047607,0.799999994,0.952857128,0.997619036,0.686190474,0.851428578,1.001428593,1.087142855,0.786666647,0.924761896,1.024761886,1.038095233,0.850476216,0.885714265,0.899523812,0.877619044,0.773809523,0.856190476,0.821428571,0.771428591,0.639523804,0.831428549,0.855714264,0.845238107,0.48142859,0.731904736,0.896666677,0.901904755,0.272857157,0.608095257,0.879999991,0.803809534
2/4/2019,0.179499983,0.4435,0.539999985,0.498999983,0.032500008,0.252499996,0.450000021,0.39899999,-0.073999986,0.173999993,0.437999988,0.401000011,-0.185499972,0.075500001,0.349500008,0.440499995,-0.171999989,-0.053000006,0.181000004,0.393500012,-0.266000008,-0.158999991,0.042999988,0.213000006,-0.428999998,-0.218000004,-0.065499999,0.027999996,-0.4645,-0.253499996,-0.106500005,-0.091000013,-0.502499988,-0.249999994,-0.027500005,0.065500005
2/5/2019,0.115217397,0.353913047,0.416086957,0.38217391,0.084782607,0.252608694,0.363043484,0.4,0.215217394,0.308260879,0.335652173,0.403913041,0.439565218,0.445217391,0.372173921,0.342608696,0.487391308,0.509999999,0.405217393,0.296521741,0.360000001,0.547391307,0.439130433,0.327391305,0.211739124,0.467391304,0.42086956,0.343043479,0.230869566,0.353478255,0.357826094,0.321304348,0.367826086,0.334347828,0.283478265,0.24347826
2/6/2019,-1.342272733,-1.217272742,-1.165454542,-1.131818196,-1.134999995,-1.078181826,-1.065454533,-1.10681818,-1.06409091,-1.041818185,-1.015909093,-1.096363638,-1.034545449,-1.007727287,-1.025454551,-1.234545456,-0.99772727,-1.092272722,-1.304090901,-1.623636357,-0.956818179,-1.077727275,-1.444545449,-1.840454533,-0.910454536,-1.060454539,-1.330454559,-1.525454529,-0.855000006,-1.083636374,-1.294090893,-1.342727283,-0.729999997,-1.079545468,-1.384545484,-1.481818168
2/7/2019,-1.825714302,-1.713333338,-1.674285715,-1.640952371,-1.587142847,-1.552380937,-1.56619049,-1.577142845,-1.465714285,-1.488095237,-1.52190477,-1.559047623,-1.370952401,-1.407142838,-1.495238075,-1.681428578,-1.325238102,-1.429523837,-1.665714297,-1.980952393,-1.291904747,-1.385714269,-1.734761893,-2.095238084,-1.241904768,-1.351428573,-1.585714289,-1.758095217,-1.20904762,-1.365238089,-1.51333332,-1.546666664,-1.136190471,-1.368095241,-1.574285726,-1.649047628
2/8/2019,-0.752272736,-0.790000005,-0.827272732,-0.814545453,-0.605000001,-0.67818182,-0.782727265,-0.826818179,-0.487272734,-0.624545455,-0.791818179,-0.893636361,-0.353636381,-0.526363644,-0.780000006,-1.098181817,-0.344999995,-0.512727266,-0.953181825,-1.495454544,-0.34590909,-0.408181823,-0.994090914,-1.585909115,-0.327727262,-0.385454547,-0.762727274,-1.06045454,-0.288181821,-0.461818178,-0.675454531,-0.742272721,-0.146818186,-0.477727269,-0.771818182,-0.900454546
2/9/2019,-2.182631569,-2.246315784,-2.27789471,-2.261052619,-2.064210516,-2.139999994,-2.219999989,-2.238421031,-1.966842103,-2.066842094,-2.177894732,-2.239473694,-1.870000004,-1.978947363,-2.152631589,-2.418421083,-1.857368445,-2.001578947,-2.368947386,-2.846842082,-1.856315798,-1.92684212,-2.448947388,-3.012105288,-1.869999976,-2.005789436,-2.418421057,-2.74999998,-1.92105265,-2.223684203,-2.546315769,-2.67263161,-1.827368434,-2.309473685,-2.715789464,-2.814210523
2/10/2019,-3.813,-3.503999984,-3.344000018,-3.316999993,-3.668499982,-3.461500001,-3.273499972,-3.334999979,-3.755499992,-3.488000026,-3.138000005,-3.211999977,-3.982500013,-3.618499982,-3.222000015,-3.280000001,-3.938000005,-3.913000016,-3.773999995,-3.786000001,-3.956000012,-4.059500032,-4.13500002,-4.306999993,-4.109500021,-4.174500006,-4.291500032,-4.401000023,-4.375500023,-4.411000037,-4.460500002,-4.530000007,-4.664500004,-4.613499951,-4.549500024,-4.557999969
2/11/2019,-2.148636352,-1.926818183,-1.813636371,-1.765454546,-1.873636364,-1.74454546,-1.678181814,-1.619999995,-1.581363634,-1.535454537,-1.535909086,-1.483636369,-1.250454537,-1.265909094,-1.386818181,-1.605454539,-1.141363637,-1.231818188,-1.554545453,-1.965454506,-1.164090897,-1.161818186,-1.608636342,-2.086363617,-1.185454545,-1.233181819,-1.569545444,-1.847727272,-1.238181821,-1.430454545,-1.667727268,-1.768636363,-1.166818178,-1.563181808,-1.931818173,-2.085454573
2/12/2019,-1.130000012,-0.892727264,-0.741818177,-0.682272723,-0.974090918,-0.763636353,-0.578636348,-0.500454522,-0.77999999,-0.578181828,-0.387272714,-0.277272718,-0.565000012,-0.383636359,-0.224545453,-0.139545439,-0.439999994,-0.357727265,-0.208181825,-0.035909081,-0.444090898,-0.40090907,-0.218636322,-0.000909105,-0.400454522,-0.258636357,-0.035000001,0.153636337,-0.218636351,0.017727263,0.249999985,0.370454546,-0.117272725,0.169545455,0.388181814,0.328181828
2/13/2019,-0.350454541,-0.335,-0.327272726,-0.331818185,-0.315454544,-0.301363636,-0.316363639,-0.149545448,0.141818183,0.030909096,-0.220909094,-0.018181819,0.828181827,0.542272728,0.116363638,0.124999995,0.909090908,0.936363647,0.670454549,0.540454547,0.706363637,1.121818194,1.049545453,1.068181813,0.596818171,1.111363642,1.187272717,1.189545465,0.895909087,1.179999989,1.279545443,1.29772726,1.393636363,1.386363638,1.340909094,1.331363642
2/14/2019,-2.61368424,-2.178947373,-1.966315768,-1.939999976,-2.421052613,-2.118421048,-1.881052635,-1.802631572,-2.184736848,-1.928421042,-1.69736842,-1.571578948,-1.925263166,-1.70842103,-1.536842095,-1.443157894,-1.798947377,-1.691578962,-1.55631579,-1.41157895,-1.920526309,-1.739473686,-1.588947368,-1.44947367,-2.088421061,-1.80473685,-1.669473692,-1.598421053,-2.127368405,-1.866842112,-1.706842118,-1.698421042,-2.145263164,-1.890526299,-1.685263157,-1.656842106
2/15/2019,-0.682499992,-0.678999986,-0.6665,-0.639499993,-0.587999984,-0.573999995,-0.590999985,-0.485500011,-0.290499994,-0.370000012,-0.536500004,-0.408000002,0.137999993,-0.048999997,-0.32050001,-0.303499993,0.205499999,0.209500001,0.0635,0.017500003,0.059999993,0.327500005,0.323499995,0.378500013,-0.06549999,0.303499995,0.389500002,0.411000009,0.02550001,0.296500008,0.431500007,0.448499996,0.202500008,0.359999993,0.4715,0.481500003
2/16/2019,0.24052631,0.381052627,0.457894725,0.474210515,0.306315787,0.42210526,0.490000003,0.618421055,0.662631564,0.672631588,0.57052631,0.735789477,1.192631555,1.061052646,0.842105279,0.958947352,1.310000013,1.378947384,1.365263164,1.507368414,1.201578957,1.483157895,1.691052655,1.997368422,1.181052621,1.574210512,1.852631581,2.05210525,1.434736855,1.805789475,2.078947384,2.188421064,1.707368411,2.018421041,2.253684207,2.276315768
