Date,Average of vwind0,Average of vwind1,Average of vwind2,Average of vwind3,Average of vwind4,Average of vwind5,Average of vwind6,Average of vwind7,Average of vwind8,Average of vwind9,Average of vwind10,Average of vwind11,Average of vwind12,Average of vwind13,Average of vwind14,Average of vwind15,Average of vwind16,Average of vwind17,Average of vwind18,Average of vwind19,Average of vwind20,Average of vwind21,Average of vwind22,Average of vwind23,Average of vwind24,Average of vwind25,Average of vwind26,Average of vwind27,Average of vwind28,Average of vwind29,Average of vwind30,Average of vwind31,Average of vwind32,Average of vwind33,Average of vwind34,Average of vwind35
9/22/2020,-3.309545717,-3.243636608,-3.14681841,-3.086818392,-3.175454766,-3.112272978,-3.040000241,-3.075454761,-3.144545669,-3.037727502,-2.883636569,-2.96045474,-3.182272954,-3.018636595,-2.849545668,-2.954091105,-3.134091155,-3.147272982,-3.140000213,-3.22045478,-3.12045475,-3.201363862,-3.32000022,-3.45318208,-3.112272929,-3.112727474,-3.147272928,-3.158182041,-3.004091133,-2.982272966,-2.954545671,-2.912272957,-2.915000217,-2.900000253,-2.897727511,-2.972272949
9/23/2020,-0.511904758,-0.727142851,-0.785238099,-0.738571435,-0.412380979,-0.580000006,-0.705238087,-0.760476202,-0.489523808,-0.604285701,-0.661428579,-0.774761912,-0.660476202,-0.699047615,-0.694761908,-0.818095248,-0.701904775,-0.786190475,-0.870952382,-1.020952381,-0.610952373,-0.789047614,-0.967619042,-1.17000001,-0.533333336,-0.782857127,-0.95333334,-1.062380964,-0.631904769,-0.84190476,-0.985238109,-1.021428566,-0.76047619,-0.924761897,-1.049523812,-1.072857151
9/24/2020,2.13523808,1.77285713,1.591904745,1.594761901,2.196190488,1.889047614,1.601428581,1.605714277,2.331904746,1.963809521,1.539999998,1.485238088,2.533809531,2.108095243,1.622857142,1.397619046,2.483333344,2.31380954,1.869047613,1.446190489,2.519523816,2.500000023,2.084761901,1.693333353,2.608571422,2.442380935,2.109523809,1.846190475,2.536190492,2.247619064,1.96523808,1.859999993,2.570952344,2.15999998,1.826190469,1.797619067
9/25/2020,1.002999995,0.995499998,0.964500008,0.923500003,0.883000004,0.876500002,0.864499999,0.902000004,0.960999993,0.917499998,0.817999994,0.873499993,1.137499981,1.024999991,0.860500002,0.8465,1.131499998,1.131499986,0.996500002,0.886999995,1.059499991,1.199000011,1.100500013,0.990999987,0.980500001,1.058500006,0.942499988,0.815999997,0.928,0.843499998,0.699500008,0.610000011,1.013,0.7925,0.619500007,0.688500006
9/26/2020,0.201904753,0.249047618,0.273333332,0.24857143,0.010952381,0.101428572,0.212857144,0.235238101,-0.131904762,0.010952379,0.181428562,0.262857137,-0.28190476,-0.110952379,0.099523808,0.273333334,-0.311904763,-0.205238093,0.022380952,0.254285722,-0.385238096,-0.291904763,-0.058095235,0.137619052,-0.531904758,-0.407142858,-0.284761906,-0.216190482,-0.658095235,-0.541428572,-0.46714286,-0.488571438,-0.775714288,-0.624285713,-0.481428565,-0.373809521
9/27/2020,-0.586666669,-0.53714286,-0.491428564,-0.478095234,-0.596666672,-0.529047621,-0.457142863,-0.429523821,-0.581904758,-0.497142856,-0.406666662,-0.357142852,-0.562857149,-0.473333337,-0.365238099,-0.251428568,-0.537142857,-0.465238088,-0.295238095,-0.085238095,-0.556666669,-0.506190475,-0.278571428,-0.032857141,-0.559999997,-0.463809526,-0.276666665,-0.126666666,-0.438571429,-0.320476185,-0.20047619,-0.141428573,-0.340000001,-0.195714287,-0.066666667,-0.004761905
9/28/2020,-0.156818284,0.007727173,0.094999886,0.09999989,-0.118636469,0.002272629,0.100908984,0.141363522,-0.001818292,0.096363532,0.17318171,0.234999888,0.155908999,0.223181708,0.277727152,0.399999883,0.219999887,0.297727167,0.438636247,0.642727151,0.219545353,0.283636257,0.515908978,0.767727163,0.264545351,0.300454428,0.459090801,0.589545346,0.419545341,0.42727261,0.455908978,0.494999896,0.596818078,0.568636264,0.548636251,0.644999888
9/29/2020,2.260952375,2.469999969,2.50571428,2.446190493,2.13523805,2.285714271,2.400476195,2.440952351,2.17761902,2.288571442,2.350952381,2.436666636,2.304285711,2.349047605,2.36142857,2.477142859,2.323809547,2.411904771,2.490476213,2.617142846,2.216666632,2.409523808,2.557142836,2.697619048,2.069999985,2.28047618,2.369047659,2.393809558,1.959999996,2.112857151,2.180952344,2.148095239,1.900476184,2.035238069,2.158095246,2.270000017
9/30/2020,-4.733636336,-4.304999999,-4.044090919,-4.009545459,-4.750454518,-4.36545456,-4.001363646,-3.941363637,-4.848636378,-4.393636357,-3.878636371,-3.717272749,-5.0159091,-4.498636357,-3.913636367,-3.553181797,-4.931818174,-4.700909065,-4.117727293,-3.526363672,-5.064090891,-4.922727259,-4.329545465,-3.74545455,-5.309545479,-4.876363601,-4.351818193,-3.96818183,-5.358636412,-4.707272702,-4.146363704,-3.98954547,-5.599090901,-4.683636347,-3.921363641,-3.84681819
10/1/2020,-3.231578946,-2.993157889,-2.81736842,-2.745263125,-3.12315789,-2.889473658,-2.668421068,-2.644210521,-3.171578959,-2.886315779,-2.545263159,-2.478421048,-3.303157944,-2.956315806,-2.545263159,-2.32578947,-3.244210507,-3.092105251,-2.663684224,-2.224210513,-3.32789475,-3.247368424,-2.798947384,-2.353684199,-3.486842155,-3.186842078,-2.786842089,-2.489473675,-3.466842099,-3.008421032,-2.60157897,-2.471578943,-3.588421056,-2.936842103,-2.388947374,-2.304210525
10/2/2020,-3.575000018,-3.142499995,-2.891000009,-2.846500015,-3.542500007,-3.169999987,-2.80250001,-2.851999986,-3.870500028,-3.354500014,-2.684499994,-2.675000024,-4.426499987,-3.734000015,-2.882500011,-2.543500018,-4.381999981,-4.158500016,-3.397500026,-2.701500016,-4.357500017,-4.494999981,-3.828999984,-3.210500014,-4.453000021,-4.374000049,-3.866000009,-3.442999983,-4.500999999,-4.09200002,-3.625499976,-3.450499976,-4.837500024,-4.051499987,-3.378499997,-3.302000016
10/3/2020,-3.703809522,-3.305714323,-3.047619048,-2.99000001,-3.553809529,-3.258095264,-2.974285699,-3.039523806,-3.746190468,-3.342857179,-2.816666671,-2.869523803,-4.143333356,-3.593333347,-2.937619056,-2.781904766,-4.091428564,-3.956190461,-3.464285692,-3.072857164,-4.069047565,-4.208571423,-3.861904791,-3.56095238,-4.129047655,-4.092380944,-3.804285742,-3.555238099,-4.094285749,-3.849523851,-3.565714325,-3.438095252,-4.241428602,-3.785238073,-3.408571425,-3.398095256
10/4/2020,-2.848571425,-2.474761906,-2.255714303,-2.262857153,-2.99190477,-2.6757143,-2.32952383,-2.441904766,-3.464761916,-2.954285712,-2.260952393,-2.338095234,-4.185238134,-3.462381,-2.56761904,-2.285714274,-4.186190492,-3.999047631,-3.289047593,-2.715238077,-4.146666629,-4.356666667,-3.841904731,-3.43904762,-4.294285729,-4.380476157,-4.078095243,-3.828095232,-4.582380953,-4.387142885,-4.119047596,-4.055238077,-5.112380925,-4.54857145,-4.040000041,-3.931428625
10/5/2020,-1.929047615,-1.617619044,-1.483333333,-1.568571437,-2.452857158,-2.092380949,-1.690952375,-1.759047603,-2.855714273,-2.325714262,-1.707142851,-1.712380958,-3.294285723,-2.671904768,-1.96428572,-1.693809523,-3.296190461,-3.055714284,-2.484285721,-2.003809514,-3.42428573,-3.332857155,-2.89047619,-2.53761904,-3.727619069,-3.443333336,-3.13857145,-2.940476185,-3.92619049,-3.542380952,-3.237142869,-3.198095237,-4.209047647,-3.666666689,-3.206666668,-3.125238072
10/6/2020,0.53473684,0.503157903,0.470000006,0.439473679,0.396315798,0.379473682,0.385789472,0.3068421,0.171052632,0.215789477,0.313157898,0.216315791,-0.120526317,-0.011052631,0.145263158,0.136842109,-0.196842099,-0.180526311,-0.104736839,-0.097894735,-0.250526314,-0.248421058,-0.271578953,-0.349473674,-0.432105264,-0.375263156,-0.424736825,-0.495789471,-0.757368423,-0.651578943,-0.601052625,-0.656315794,-1.126315795,-0.895789475,-0.680526312,-0.634736836
10/7/2020,1.477619051,1.541428559,1.54476189,1.51380951,1.406666658,1.427619055,1.454285712,1.303333331,1.120952376,1.209047605,1.376666666,1.174285717,0.705714284,0.891904756,1.141904777,1.071428599,0.635714288,0.626666664,0.725238095,0.709523808,0.65809524,0.519523815,0.454761912,0.311904763,0.553809523,0.423809511,0.313809515,0.220476196,0.191904759,0.167619047,0.155238098,0.097619043,-0.262380953,-0.099047614,0.068571427,0.111904759
10/8/2020,1.800909088,1.604090913,1.481363635,1.445454543,1.662727276,1.520454548,1.397727277,1.363636358,1.60090909,1.452727257,1.28909091,1.228636362,1.571818184,1.40772729,1.216363632,1.059545448,1.493636351,1.415454534,1.155000009,0.848636359,1.380000011,1.486363641,1.15909092,0.794545448,1.160909095,1.294090917,1.041818184,0.783181814,0.803636375,0.859545456,0.785454539,0.657727274,0.515454546,0.553636367,0.596818181,0.580909087
10/9/2020,1.994347817,1.741304358,1.596956507,1.577826088,1.950869569,1.738260869,1.546086969,1.493043463,1.904782611,1.678260873,1.438260856,1.333043478,1.867391312,1.631304339,1.384347825,1.213478254,1.788695654,1.678695674,1.417391307,1.135217381,1.809565203,1.767391311,1.476956502,1.189130438,1.833478267,1.745652169,1.532608703,1.361739131,1.73695651,1.61826087,1.490869571,1.434782609,1.673043491,1.534782608,1.432608697,1.413913037
10/10/2020,3.313500029,2.927999991,2.706500004,2.663500017,3.215999991,2.898499987,2.608000004,2.583999997,3.272500014,2.903500029,2.471499981,2.386999995,3.426500028,2.989000022,2.491000026,2.252999997,3.340499997,3.178499955,2.715499973,2.265499988,3.356499964,3.367500001,2.922499996,2.501000005,3.433000028,3.314499974,2.97499997,2.701499978,3.421500021,3.146000004,2.854000014,2.751500037,3.552999967,3.105000019,2.73200002,2.70999999
10/11/2020,2.523636363,2.280909099,2.140454538,2.115909104,2.535454535,2.312727296,2.094090876,2.111818182,2.74545455,2.442272717,2.055454548,2.026363639,3.077272716,2.679090918,2.193636355,1.991818179,3.063636387,2.933636392,2.509999999,2.133181828,3.092727295,3.12454549,2.767272711,2.441363649,3.216818215,3.082727272,2.791363648,2.564545458,3.312727248,2.983181796,2.663181863,2.567727311,3.580454572,3.029090908,2.570454587,2.562272765
10/12/2020,-1.389130424,-1.216086947,-1.12304348,-1.122173913,-1.453478262,-1.267391305,-1.10956522,-0.990869574,-1.249130426,-1.112608697,-1.049999999,-0.857391309,-0.906956527,-0.866086954,-0.887826087,-0.725217384,-0.815652175,-0.703913043,-0.611304352,-0.424347822,-0.935652181,-0.68304349,-0.45608696,-0.180434785,-0.993913044,-0.655652181,-0.42347826,-0.263043477,-0.650000001,-0.447391308,-0.326086954,-0.261304338,-0.187391306,-0.185217382,-0.215217395,-0.184782607
10/13/2020,-4.465499985,-4.093500018,-3.856000006,-3.786999965,-4.322000003,-3.98950001,-3.706000018,-3.523499966,-4.085000014,-3.793499994,-3.543499994,-3.238999975,-3.783500004,-3.552999985,-3.349999976,-3.032999992,-3.625999999,-3.462000006,-3.14950003,-2.738999987,-3.750000012,-3.525,-3.072999978,-2.563499993,-3.850000036,-3.412999988,-2.959000027,-2.621000034,-3.569999987,-3.081499988,-2.675999981,-2.517499992,-3.337499985,-2.833500001,-2.441500011,-2.410500012
10/14/2020,-3.153636369,-2.71499999,-2.475909081,-2.414545466,-2.926818208,-2.602727289,-2.342727276,-2.318181813,-2.877727292,-2.557727272,-2.201818168,-2.138181822,-2.908636369,-2.557272727,-2.182272721,-2.029999993,-2.797727265,-2.692272723,-2.37318182,-2.075909094,-2.824999999,-2.826818179,-2.539999978,-2.245454539,-2.884090922,-2.69727274,-2.399545464,-2.156363634,-2.776818167,-2.434545479,-2.106818183,-1.972272732,-2.808181806,-2.301818181,-1.883636361,-1.866363628
10/15/2020,-0.695,-0.670999997,-0.662500004,-0.632500003,-0.574500005,-0.567499999,-0.585499997,-0.567999998,-0.515999994,-0.546499994,-0.592500003,-0.570500005,-0.458500003,-0.508,-0.563,-0.545500003,-0.455499998,-0.450500001,-0.456,-0.430499998,-0.509999998,-0.429500005,-0.391999993,-0.3265,-0.572500005,-0.408499995,-0.325499999,-0.276000003,-0.547499993,-0.368999998,-0.241500001,-0.207500001,-0.534500005,-0.326500002,-0.150499997,-0.134499999
10/16/2020,-1.885238094,-1.440952386,-1.247142849,-1.262380952,-2.031428587,-1.640476198,-1.276190468,-1.310952365,-2.355238074,-1.869047613,-1.291428572,-1.24095239,-2.799047629,-2.214285731,-1.517142844,-1.162380952,-2.790476163,-2.545238086,-1.872857131,-1.229047631,-2.880952381,-2.82190475,-2.1909524,-1.607142855,-3.106190505,-2.819047587,-2.337142873,-1.978095252,-3.17666668,-2.699047625,-2.258571409,-2.137142821,-3.416666667,-2.670952383,-2.023809539,-1.910952402
10/17/2020,-3.513499987,-2.930000001,-2.636499989,-2.590999997,-3.412000036,-2.938499993,-2.519499996,-2.539000013,-3.642999995,-3.092999983,-2.438500008,-2.373499987,-4.049500012,-3.386000001,-2.619500011,-2.324000014,-3.978499973,-3.769500017,-3.135000002,-2.581499986,-4.066499996,-4.065500021,-3.547500014,-3.092000031,-4.339499986,-4.059499991,-3.639500022,-3.331499994,-4.57299999,-4.019000006,-3.519999993,-3.401000035,-5.048000002,-4.13549999,-3.359000015,-3.302500027
10/18/2020,-3.660833299,-3.345833361,-3.153749992,-3.102083325,-3.531666686,-3.281666676,-3.059999992,-3.071666658,-3.515000006,-3.234583328,-2.909999996,-2.915000012,-3.568333328,-3.24000001,-2.894166678,-2.827499996,-3.489583343,-3.395833373,-3.160000006,-2.976250023,-3.567083339,-3.520833313,-3.358333319,-3.220416685,-3.709166666,-3.497083346,-3.326666643,-3.208333323,-3.672499975,-3.413333337,-3.207083335,-3.144583325,-3.677083294,-3.36833333,-3.120000025,-3.117916673
10/19/2020,-3.419999967,-3.233181841,-3.074545452,-3.004545467,-3.240909126,-3.093181834,-2.952272734,-2.988636354,-3.225000014,-3.030909098,-2.779090922,-2.84045454,-3.308181801,-3.044090905,-2.749090883,-2.743636348,-3.231363638,-3.19590905,-3.018181812,-2.900454548,-3.174545472,-3.29863635,-3.209090916,-3.133181848,-3.125454521,-3.190454581,-3.097727266,-2.993636424,-3.044090894,-3.001818169,-2.9068182,-2.830909106,-3.054999999,-2.919545464,-2.810454553,-2.827272708
10/20/2020,-2.08571427,-1.897619065,-1.783809531,-1.758571452,-2.030952382,-1.889047631,-1.744761911,-1.818095253,-2.152857128,-1.936190496,-1.646666664,-1.745238103,-2.391904754,-2.085238108,-1.722380962,-1.705238094,-2.370952379,-2.31095238,-2.083333339,-1.938571411,-2.364761927,-2.44952379,-2.337619044,-2.269523814,-2.422380961,-2.419047614,-2.331428568,-2.253809514,-2.469523833,-2.369047613,-2.251428564,-2.207619045,-2.605714276,-2.378095269,-2.173809543,-2.137619021
10/21/2020,-0.898095248,-0.876190467,-0.849999996,-0.832857142,-0.879999995,-0.857619049,-0.825238097,-0.860000003,-0.912857152,-0.859523812,-0.780952374,-0.837619055,-0.982380967,-0.895714285,-0.795714281,-0.820952376,-0.979999998,-0.969523805,-0.932380951,-0.93190477,-0.993809511,-1.004761907,-1.020952388,-1.059999985,-1.04571429,-1.037142853,-1.059999997,-1.082857133,-1.140952365,-1.115714286,-1.101904758,-1.114761907,-1.249523804,-1.184761912,-1.122857138,-1.103333324
10/22/2020,-0.308260867,-0.376521738,-0.391739135,-0.389130424,-0.339130432,-0.394782603,-0.415652163,-0.515217391,-0.566956522,-0.536521739,-0.423913044,-0.567826098,-0.918695656,-0.784347824,-0.565217397,-0.557826081,-0.986956519,-0.97,-0.809565218,-0.702173911,-0.928695663,-1.065652173,-0.982173917,-0.946956517,-0.929130444,-1.093478253,-1.095217384,-1.083913046,-1.075217392,-1.161739138,-1.18521739,-1.197826102,-1.289130429,-1.256956529,-1.205652175,-1.15652174
10/23/2020,0.013636362,-0.22772727,-0.336818182,-0.331818177,0.033636366,-0.173181818,-0.345909082,-0.396818181,0.003636365,-0.190454546,-0.371818179,-0.484090905,-0.053181818,-0.223636366,-0.387272724,-0.521818185,-0.112727268,-0.20227273,-0.379090908,-0.576363633,-0.057272729,-0.144090905,-0.348636364,-0.558181815,0.01909091,-0.159090907,-0.343636358,-0.474999997,0.005909089,-0.223636363,-0.413636364,-0.465454544,0.042272724,-0.251363638,-0.489999998,-0.501818187
10/24/2020,-0.367916661,-0.502083331,-0.542083343,-0.514166663,-0.250000005,-0.38208334,-0.509999999,-0.504166667,-0.089166668,-0.261250005,-0.465000001,-0.509583329,0.107916658,-0.097916668,-0.349583332,-0.49333333,0.12166667,0.03166667,-0.216666664,-0.452916666,0.139166671,0.13583333,-0.096666663,-0.303333331,0.205000001,0.164166667,0.018333334,-0.089583324,0.280416667,0.174583337,0.062916661,0.043333331,0.413750007,0.207916663,0.024166667,-0.032083324
10/25/2020,1.645652163,1.682608696,1.633043473,1.542608694,1.304347825,1.378695656,1.443043468,1.49739131,1.326956499,1.357826087,1.30130435,1.41173913,1.523913041,1.443478267,1.277826078,1.298695663,1.486521737,1.544782613,1.396956525,1.266521739,1.213043487,1.612608704,1.492608693,1.340434773,0.8273913,1.317826086,1.226086955,1.047826084,0.583043487,0.837391303,0.848695654,0.714347829,0.54173913,0.602173917,0.646086957,0.7073913
10/26/2020,1.466521738,1.349130429,1.273478266,1.237391317,1.359130428,1.251304346,1.158695648,1.091304343,1.267826082,1.166956526,1.067826089,0.957391296,1.179565223,1.082608696,0.969130422,0.794347816,1.103478278,1.03130435,0.81173912,0.517391302,1.042608696,1.073043475,0.747826095,0.380434793,0.906086956,0.931739128,0.67217391,0.431304348,0.628260873,0.590869565,0.477391314,0.36739131,0.403913043,0.349130441,0.313913032,0.303043469
10/27/2020,2.655833319,2.336249997,2.155416687,2.117499992,2.534166669,2.27625001,2.05750001,1.965833351,2.405416653,2.161666647,1.923333346,1.763749992,2.270000011,2.041666667,1.799166677,1.530833341,2.146250005,2.005416676,1.646666661,1.200416668,2.14791668,2.090000016,1.60625,1.082083322,2.112083356,1.973749993,1.575833309,1.249583336,1.904166666,1.655416676,1.378333345,1.242916662,1.793750014,1.449999998,1.169999996,1.10458334
10/28/2020,2.529999994,2.127916676,1.919166674,1.899166676,2.479583343,2.155416677,1.870833336,1.822083345,2.524583342,2.173333315,1.783750008,1.65416666,2.627083302,2.239166652,1.802083333,1.505833332,2.549583348,2.368750025,1.898333325,1.400833343,2.579166678,2.536250003,2.028750011,1.527083324,2.641666656,2.487083328,2.100416643,1.79666666,2.560416669,2.283333318,1.995833341,1.887499999,2.584166636,2.173750009,1.830416642,1.757916674
10/29/2020,4.141304327,3.823913014,3.621304315,3.584347818,4.11826085,3.82869567,3.553478251,3.50391305,4.119999989,3.786086932,3.413913053,3.300434766,4.15956519,3.787826082,3.389565219,3.177391317,4.075217371,3.920434786,3.558260887,3.206086936,4.183913013,4.063913065,3.715217373,3.376086955,4.364347779,4.036521787,3.713043493,3.483478235,4.334347808,3.914782607,3.569565213,3.470000039,4.38608693,3.882173901,3.485217364,3.467826076
10/30/2020,-3.546956495,-2.92652168,-2.598260908,-2.588695657,-3.634782621,-3.083043463,-2.585652182,-2.509999974,-3.574347836,-2.996086954,-2.413043502,-2.231304375,-3.474347831,-2.91260875,-2.338260862,-1.952608695,-3.293913004,-3.014347803,-2.402173927,-1.735217393,-3.359130425,-3.221739108,-2.532608722,-1.83086953,-3.433913025,-3.112173959,-2.53739129,-2.087826064,-3.24956522,-2.759130461,-2.288260865,-2.106956512,-3.21434785,-2.551739122,-2.006086956,-1.906956517
10/31/2020,-2.761904735,-2.625714295,-2.503809504,-2.451428584,-2.664761914,-2.540476182,-2.417142852,-2.403809498,-2.665714336,-2.502857167,-2.29809526,-2.270476201,-2.730476203,-2.518095221,-2.271904732,-2.175714283,-2.692380978,-2.61619048,-2.405714299,-2.212857164,-2.728095235,-2.705238112,-2.51904763,-2.328095248,-2.783333321,-2.618095229,-2.415238084,-2.249523809,-2.671904737,-2.43047619,-2.209523842,-2.114761876,-2.631428564,-2.3409524,-2.118095218,-2.150952374
11/1/2020,-0.321818292,-0.190909201,-0.118636475,-0.105454653,-0.347272841,-0.222272847,-0.093181934,-0.156818292,-0.666363752,-0.452272829,-0.13772739,-0.173181934,-1.141818303,-0.8100001,-0.359091023,-0.15954557,-1.187272826,-1.084545572,-0.664545564,-0.287727381,-1.156363751,-1.273181937,-0.915000108,-0.609091019,-1.213181939,-1.282727381,-1.078636481,-0.903181933,-1.299091007,-1.240909196,-1.121818294,-1.080454655,-1.495909197,-1.254091009,-1.023181928,-0.903181921
11/2/2020,-6.963043503,-6.468260879,-6.112608692,-5.975652187,-6.590434779,-6.196521769,-5.836956532,-5.8030435,-6.605652146,-6.129565208,-5.534347856,-5.450434768,-6.827826065,-6.216086916,-5.50999997,-5.253478242,-6.675217463,-6.523043467,-5.952608699,-5.448695665,-6.653478353,-6.784782638,-6.310869507,-5.865652157,-6.739130456,-6.638260821,-6.227391305,-5.883478289,-6.823478284,-6.384782625,-5.914347866,-5.745217385,-7.205652154,-6.388695655,-5.701739156,-5.698260857
